שנה,שם יישוב,סמל היישוב,אזור סטטיסטי,קבוצת אוכלוסיה,מין,סה''כ
2016,ירושלים,"3,000","1,335",מעורבים,זכר,"1,268"
2016,ירושלים,"3,000","1,335",מעורבים,נקבה,"1,607"
2015,ירושלים,"3,000","1,335",מעורבים,"סה""כ","2,841"
2015,ירושלים,"3,000","1,335",מעורבים,זכר,"1,288"
2015,ירושלים,"3,000","1,335",מעורבים,נקבה,"1,554"
2019,ירושלים,"3,000","1,336",מעורבים,זכר,503
2019,ירושלים,"3,000","1,336",מעורבים,נקבה,590
2019,ירושלים,"3,000","1,336",מעורבים,"סה""כ","1,094"
2018,ירושלים,"3,000","1,336",מעורבים,"סה""כ","1,080"
2018,ירושלים,"3,000","1,336",מעורבים,זכר,501
2018,ירושלים,"3,000","1,336",מעורבים,נקבה,578
2017,ירושלים,"3,000","1,336",מעורבים,נקבה,600
2017,ירושלים,"3,000","1,336",מעורבים,זכר,501
2017,ירושלים,"3,000","1,336",מעורבים,"סה""כ","1,101"
2016,ירושלים,"3,000","1,336",מעורבים,"סה""כ","1,107"
2016,ירושלים,"3,000","1,336",מעורבים,זכר,495
2016,ירושלים,"3,000","1,336",מעורבים,נקבה,612
2015,ירושלים,"3,000","1,336",מעורבים,זכר,500
2015,ירושלים,"3,000","1,336",מעורבים,נקבה,615
2015,ירושלים,"3,000","1,336",מעורבים,"סה""כ","1,114"
2019,ירושלים,"3,000","1,337",מעורבים,זכר,"1,394"
2019,ירושלים,"3,000","1,337",מעורבים,נקבה,"1,436"
2019,ירושלים,"3,000","1,337",מעורבים,"סה""כ","2,830"
2018,ירושלים,"3,000","1,337",מעורבים,זכר,"1,343"
2018,ירושלים,"3,000","1,337",מעורבים,נקבה,"1,354"
2018,ירושלים,"3,000","1,337",מעורבים,"סה""כ","2,697"
2017,ירושלים,"3,000","1,337",מעורבים,"סה""כ","2,572"
2017,ירושלים,"3,000","1,337",מעורבים,נקבה,"1,263"
2017,ירושלים,"3,000","1,337",מעורבים,זכר,"1,310"
2016,ירושלים,"3,000","1,337",מעורבים,"סה""כ","2,506"
2016,ירושלים,"3,000","1,337",מעורבים,זכר,"1,296"
2016,ירושלים,"3,000","1,337",מעורבים,נקבה,"1,210"
2015,ירושלים,"3,000","1,337",מעורבים,"סה""כ","1,914"
2015,ירושלים,"3,000","1,337",מעורבים,זכר,950
2015,ירושלים,"3,000","1,337",מעורבים,נקבה,965
2019,ירושלים,"3,000","1,341",מעורבים,זכר,"1,532"
2019,ירושלים,"3,000","1,341",מעורבים,נקבה,"1,660"
2019,ירושלים,"3,000","1,341",מעורבים,"סה""כ","3,192"
2018,ירושלים,"3,000","1,341",מעורבים,"סה""כ","3,133"
2018,ירושלים,"3,000","1,341",מעורבים,זכר,"1,498"
2018,ירושלים,"3,000","1,341",מעורבים,נקבה,"1,635"
2017,ירושלים,"3,000","1,341",מעורבים,נקבה,"1,618"
2017,ירושלים,"3,000","1,341",מעורבים,זכר,"1,452"
2017,ירושלים,"3,000","1,341",מעורבים,"סה""כ","3,070"
2016,ירושלים,"3,000","1,341",מעורבים,"סה""כ","3,136"
2016,ירושלים,"3,000","1,341",מעורבים,זכר,"1,487"
2016,ירושלים,"3,000","1,341",מעורבים,נקבה,"1,649"
2015,ירושלים,"3,000","1,341",מעורבים,זכר,"1,461"
2015,ירושלים,"3,000","1,341",מעורבים,נקבה,"1,646"
2015,ירושלים,"3,000","1,341",מעורבים,"סה""כ","3,106"
2019,ירושלים,"3,000","1,342",מעורבים,"סה""כ","4,630"
2019,ירושלים,"3,000","1,342",מעורבים,זכר,"2,123"
2019,ירושלים,"3,000","1,342",מעורבים,נקבה,"2,507"
2018,ירושלים,"3,000","1,342",מעורבים,נקבה,"2,567"
2018,ירושלים,"3,000","1,342",מעורבים,זכר,"2,148"
2018,ירושלים,"3,000","1,342",מעורבים,"סה""כ","4,714"
2017,ירושלים,"3,000","1,342",מעורבים,נקבה,"2,600"
2017,ירושלים,"3,000","1,342",מעורבים,זכר,"2,184"
2017,ירושלים,"3,000","1,342",מעורבים,"סה""כ","4,784"
2016,ירושלים,"3,000","1,342",מעורבים,"סה""כ","4,816"
2016,ירושלים,"3,000","1,342",מעורבים,זכר,"2,192"
2016,ירושלים,"3,000","1,342",מעורבים,נקבה,"2,624"
2015,ירושלים,"3,000","1,342",מעורבים,זכר,"2,189"
2015,ירושלים,"3,000","1,342",מעורבים,נקבה,"2,633"
2015,ירושלים,"3,000","1,342",מעורבים,"סה""כ","4,822"
2019,ירושלים,"3,000","1,343",מעורבים,זכר,"1,757"
2019,ירושלים,"3,000","1,343",מעורבים,נקבה,"1,910"
2019,ירושלים,"3,000","1,343",מעורבים,"סה""כ","3,668"
2018,ירושלים,"3,000","1,343",מעורבים,זכר,"1,600"
2018,ירושלים,"3,000","1,343",מעורבים,"סה""כ","3,375"
2018,ירושלים,"3,000","1,343",מעורבים,נקבה,"1,775"
2017,ירושלים,"3,000","1,343",מעורבים,"סה""כ","3,063"
2017,ירושלים,"3,000","1,343",מעורבים,נקבה,"1,668"
2017,ירושלים,"3,000","1,343",מעורבים,זכר,"1,396"
2016,ירושלים,"3,000","1,343",מעורבים,"סה""כ","2,621"
2016,ירושלים,"3,000","1,343",מעורבים,זכר,"1,188"
2016,ירושלים,"3,000","1,343",מעורבים,נקבה,"1,433"
2015,ירושלים,"3,000","1,343",מעורבים,"סה""כ","2,449"
2015,ירושלים,"3,000","1,343",מעורבים,זכר,"1,119"
2015,ירושלים,"3,000","1,343",מעורבים,נקבה,"1,330"
2019,ירושלים,"3,000","1,344",מעורבים,"סה""כ","3,213"
2019,ירושלים,"3,000","1,344",מעורבים,זכר,"1,538"
2019,ירושלים,"3,000","1,344",מעורבים,נקבה,"1,675"
2018,ירושלים,"3,000","1,344",מעורבים,זכר,"1,542"
2018,ירושלים,"3,000","1,344",מעורבים,"סה""כ","3,211"
2018,ירושלים,"3,000","1,344",מעורבים,נקבה,"1,669"
2017,ירושלים,"3,000","1,344",מעורבים,נקבה,"1,720"
2017,ירושלים,"3,000","1,344",מעורבים,זכר,"1,594"
2017,ירושלים,"3,000","1,344",מעורבים,"סה""כ","3,315"
2016,ירושלים,"3,000","1,344",מעורבים,זכר,"1,591"
2016,ירושלים,"3,000","1,344",מעורבים,נקבה,"1,759"
2016,ירושלים,"3,000","1,344",מעורבים,"סה""כ","3,350"
2015,ירושלים,"3,000","1,344",מעורבים,"סה""כ","3,283"
2015,ירושלים,"3,000","1,344",מעורבים,זכר,"1,573"
2015,ירושלים,"3,000","1,344",מעורבים,נקבה,"1,710"
2019,ירושלים,"3,000","1,345",מעורבים,זכר,868
2019,ירושלים,"3,000","1,345",מעורבים,נקבה,816
2019,ירושלים,"3,000","1,345",מעורבים,"סה""כ","1,683"
2018,ירושלים,"3,000","1,345",מעורבים,נקבה,761
2018,ירושלים,"3,000","1,345",מעורבים,זכר,802
2018,ירושלים,"3,000","1,345",מעורבים,"סה""כ","1,563"
2017,ירושלים,"3,000","1,345",מעורבים,נקבה,672
2017,ירושלים,"3,000","1,345",מעורבים,זכר,723
2017,ירושלים,"3,000","1,345",מעורבים,"סה""כ","1,395"
2016,ירושלים,"3,000","1,345",מעורבים,זכר,730
2016,ירושלים,"3,000","1,345",מעורבים,נקבה,659
2016,ירושלים,"3,000","1,345",מעורבים,"סה""כ","1,389"
2015,ירושלים,"3,000","1,345",מעורבים,"סה""כ","1,104"
2015,ירושלים,"3,000","1,345",מעורבים,זכר,581
2015,ירושלים,"3,000","1,345",מעורבים,נקבה,523
2019,ירושלים,"3,000","1,346",מעורבים,"סה""כ","2,067"
2019,ירושלים,"3,000","1,346",מעורבים,זכר,"1,021"
2019,ירושלים,"3,000","1,346",מעורבים,נקבה,"1,046"
2018,ירושלים,"3,000","1,346",מעורבים,נקבה,"1,011"
2018,ירושלים,"3,000","1,346",מעורבים,זכר,992
2018,ירושלים,"3,000","1,346",מעורבים,"סה""כ","2,003"
2017,ירושלים,"3,000","1,346",מעורבים,"סה""כ","1,949"
2017,ירושלים,"3,000","1,346",מעורבים,נקבה,981
2017,ירושלים,"3,000","1,346",מעורבים,זכר,968
2016,ירושלים,"3,000","1,346",מעורבים,נקבה,947
2016,ירושלים,"3,000","1,346",מעורבים,"סה""כ","1,885"
2016,ירושלים,"3,000","1,346",מעורבים,זכר,938
2015,ירושלים,"3,000","1,346",מעורבים,"סה""כ","1,827"
2015,ירושלים,"3,000","1,346",מעורבים,זכר,912
2015,ירושלים,"3,000","1,346",מעורבים,נקבה,914
2019,ירושלים,"3,000","1,351",מעורבים,"סה""כ","4,311"
2019,ירושלים,"3,000","1,351",מעורבים,נקבה,"2,228"
2019,ירושלים,"3,000","1,351",מעורבים,זכר,"2,083"
2018,ירושלים,"3,000","1,351",מעורבים,"סה""כ","4,244"
2018,ירושלים,"3,000","1,351",מעורבים,נקבה,"2,179"
2018,ירושלים,"3,000","1,351",מעורבים,זכר,"2,065"
2017,ירושלים,"3,000","1,351",מעורבים,נקבה,"2,072"
2017,ירושלים,"3,000","1,351",מעורבים,זכר,"1,965"
2017,ירושלים,"3,000","1,351",מעורבים,"סה""כ","4,037"
2016,ירושלים,"3,000","1,351",מעורבים,"סה""כ","3,746"
2016,ירושלים,"3,000","1,351",מעורבים,זכר,"1,835"
2016,ירושלים,"3,000","1,351",מעורבים,נקבה,"1,912"
2015,ירושלים,"3,000","1,351",מעורבים,זכר,"1,831"
2015,ירושלים,"3,000","1,351",מעורבים,"סה""כ","3,737"
2015,ירושלים,"3,000","1,351",מעורבים,נקבה,"1,906"
2019,ירושלים,"3,000","1,352",מעורבים,זכר,"1,328"
2019,ירושלים,"3,000","1,352",מעורבים,נקבה,"1,427"
2019,ירושלים,"3,000","1,352",מעורבים,"סה""כ","2,755"
2018,ירושלים,"3,000","1,352",מעורבים,זכר,"1,327"
2018,ירושלים,"3,000","1,352",מעורבים,"סה""כ","2,753"
2018,ירושלים,"3,000","1,352",מעורבים,נקבה,"1,426"
2017,ירושלים,"3,000","1,352",מעורבים,נקבה,"1,402"
2017,ירושלים,"3,000","1,352",מעורבים,זכר,"1,346"
2017,ירושלים,"3,000","1,352",מעורבים,"סה""כ","2,747"
2016,ירושלים,"3,000","1,352",מעורבים,"סה""כ","2,785"
2016,ירושלים,"3,000","1,352",מעורבים,זכר,"1,369"
2016,ירושלים,"3,000","1,352",מעורבים,נקבה,"1,417"
2015,ירושלים,"3,000","1,352",מעורבים,זכר,"1,356"
2015,ירושלים,"3,000","1,352",מעורבים,"סה""כ","2,787"
2015,ירושלים,"3,000","1,352",מעורבים,נקבה,"1,431"
2019,ירושלים,"3,000","1,353",מעורבים,זכר,"1,193"
2019,ירושלים,"3,000","1,353",מעורבים,נקבה,"1,278"
2019,ירושלים,"3,000","1,353",מעורבים,"סה""כ","2,470"
2018,ירושלים,"3,000","1,353",מעורבים,"סה""כ","2,511"
2018,ירושלים,"3,000","1,353",מעורבים,זכר,"1,202"
2018,ירושלים,"3,000","1,353",מעורבים,נקבה,"1,310"
2017,ירושלים,"3,000","1,353",מעורבים,"סה""כ","2,452"
2017,ירושלים,"3,000","1,353",מעורבים,נקבה,"1,286"
2017,ירושלים,"3,000","1,353",מעורבים,זכר,"1,166"
2016,ירושלים,"3,000","1,353",מעורבים,"סה""כ","2,485"
2016,ירושלים,"3,000","1,353",מעורבים,זכר,"1,190"
2016,ירושלים,"3,000","1,353",מעורבים,נקבה,"1,296"
2015,ירושלים,"3,000","1,353",מעורבים,זכר,"1,184"
2015,ירושלים,"3,000","1,353",מעורבים,"סה""כ","2,474"
2015,ירושלים,"3,000","1,353",מעורבים,נקבה,"1,290"
2019,ירושלים,"3,000","1,354",מעורבים,"סה""כ","2,478"
2019,ירושלים,"3,000","1,354",מעורבים,זכר,"1,115"
2019,ירושלים,"3,000","1,354",מעורבים,נקבה,"1,363"
2018,ירושלים,"3,000","1,354",מעורבים,נקבה,"1,368"
2018,ירושלים,"3,000","1,354",מעורבים,זכר,"1,115"
2018,ירושלים,"3,000","1,354",מעורבים,"סה""כ","2,483"
2017,ירושלים,"3,000","1,354",מעורבים,נקבה,"1,375"
2017,ירושלים,"3,000","1,354",מעורבים,זכר,"1,148"
2017,ירושלים,"3,000","1,354",מעורבים,"סה""כ","2,523"
2016,ירושלים,"3,000","1,354",מעורבים,"סה""כ","2,533"
2016,ירושלים,"3,000","1,354",מעורבים,זכר,"1,182"
2016,ירושלים,"3,000","1,354",מעורבים,נקבה,"1,351"
2015,ירושלים,"3,000","1,354",מעורבים,זכר,"1,191"
2015,ירושלים,"3,000","1,354",מעורבים,"סה""כ","2,538"
2015,ירושלים,"3,000","1,354",מעורבים,נקבה,"1,348"
2019,ירושלים,"3,000","1,355",מעורבים,"סה""כ","2,950"
2019,ירושלים,"3,000","1,355",מעורבים,זכר,"1,408"
2019,ירושלים,"3,000","1,355",מעורבים,נקבה,"1,541"
2018,ירושלים,"3,000","1,355",מעורבים,נקבה,"1,569"
2018,ירושלים,"3,000","1,355",מעורבים,זכר,"1,412"
2018,ירושלים,"3,000","1,355",מעורבים,"סה""כ","2,982"
2017,ירושלים,"3,000","1,355",מעורבים,נקבה,"1,566"
2017,ירושלים,"3,000","1,355",מעורבים,זכר,"1,383"
2017,ירושלים,"3,000","1,355",מעורבים,"סה""כ","2,949"
2016,ירושלים,"3,000","1,355",מעורבים,"סה""כ","2,898"
2016,ירושלים,"3,000","1,355",מעורבים,זכר,"1,371"
2016,ירושלים,"3,000","1,355",מעורבים,נקבה,"1,527"
2015,ירושלים,"3,000","1,355",מעורבים,"סה""כ","2,842"
2015,ירושלים,"3,000","1,355",מעורבים,נקבה,"1,491"
2015,ירושלים,"3,000","1,355",מעורבים,זכר,"1,351"
2019,ירושלים,"3,000","1,622",מעורבים,"סה""כ","17,453"
2019,ירושלים,"3,000","1,622",מעורבים,זכר,"8,746"
2019,ירושלים,"3,000","1,622",מעורבים,נקבה,"8,707"
2018,ירושלים,"3,000","1,622",מעורבים,נקבה,"8,678"
2018,ירושלים,"3,000","1,622",מעורבים,זכר,"8,688"
2018,ירושלים,"3,000","1,622",מעורבים,"סה""כ","17,365"
2017,ירושלים,"3,000","1,622",מעורבים,"סה""כ","16,831"
2017,ירושלים,"3,000","1,622",מעורבים,נקבה,"8,544"
2017,ירושלים,"3,000","1,622",מעורבים,זכר,"8,287"
2016,ירושלים,"3,000","1,622",מעורבים,זכר,"8,078"
2016,ירושלים,"3,000","1,622",מעורבים,נקבה,"8,318"
2016,ירושלים,"3,000","1,622",מעורבים,"סה""כ","16,397"
2015,ירושלים,"3,000","1,622",מעורבים,נקבה,"8,135"
2015,ירושלים,"3,000","1,622",מעורבים,זכר,"8,035"
2015,ירושלים,"3,000","1,622",מעורבים,"סה""כ","16,170"
2019,ירושלים,"3,000","1,623",מעורבים,"סה""כ","7,308"
2019,ירושלים,"3,000","1,623",מעורבים,זכר,"3,587"
2019,ירושלים,"3,000","1,623",מעורבים,נקבה,"3,720"
2018,ירושלים,"3,000","1,623",מעורבים,נקבה,"3,362"
2018,ירושלים,"3,000","1,623",מעורבים,זכר,"3,198"
2018,ירושלים,"3,000","1,623",מעורבים,"סה""כ","6,560"
2017,ירושלים,"3,000","1,623",מעורבים,נקבה,"2,737"
2017,ירושלים,"3,000","1,623",מעורבים,זכר,"2,577"
2017,ירושלים,"3,000","1,623",מעורבים,"סה""כ","5,313"
2016,ירושלים,"3,000","1,623",מעורבים,זכר,"2,072"
2016,ירושלים,"3,000","1,623",מעורבים,נקבה,"2,188"
2016,ירושלים,"3,000","1,623",מעורבים,"סה""כ","4,260"
2015,ירושלים,"3,000","1,623",מעורבים,"סה""כ","3,782"
2015,ירושלים,"3,000","1,623",מעורבים,נקבה,"1,960"
2015,ירושלים,"3,000","1,623",מעורבים,זכר,"1,822"
2019,ירושלים,"3,000","1,631",מעורבים,"סה""כ","3,558"
2019,ירושלים,"3,000","1,631",מעורבים,זכר,"1,713"
2019,ירושלים,"3,000","1,631",מעורבים,נקבה,"1,845"
2018,ירושלים,"3,000","1,631",מעורבים,נקבה,"1,793"
2018,ירושלים,"3,000","1,631",מעורבים,זכר,"1,641"
2018,ירושלים,"3,000","1,631",מעורבים,"סה""כ","3,434"
2017,ירושלים,"3,000","1,631",מעורבים,נקבה,"1,760"
2017,ירושלים,"3,000","1,631",מעורבים,זכר,"1,616"
2017,ירושלים,"3,000","1,631",מעורבים,"סה""כ","3,375"
2016,ירושלים,"3,000","1,631",מעורבים,"סה""כ","3,334"
2016,ירושלים,"3,000","1,631",מעורבים,זכר,"1,590"
2016,ירושלים,"3,000","1,631",מעורבים,נקבה,"1,744"
2015,ירושלים,"3,000","1,631",מעורבים,נקבה,"1,748"
2015,ירושלים,"3,000","1,631",מעורבים,זכר,"1,565"
2015,ירושלים,"3,000","1,631",מעורבים,"סה""כ","3,314"
2019,ירושלים,"3,000","1,632",מעורבים,נקבה,"3,097"
2019,ירושלים,"3,000","1,632",מעורבים,"סה""כ","5,940"
2019,ירושלים,"3,000","1,632",מעורבים,זכר,"2,843"
2018,ירושלים,"3,000","1,632",מעורבים,נקבה,"3,108"
2018,ירושלים,"3,000","1,632",מעורבים,זכר,"2,829"
2018,ירושלים,"3,000","1,632",מעורבים,"סה""כ","5,937"
2017,ירושלים,"3,000","1,632",מעורבים,"סה""כ","5,970"
